x,y,signallevel
65.1767349243164,49.067283630371094,91 
67.15390014648438,49.071170806884766,91 
69.57898712158203,49.15762710571289,91 
70.86006164550781,60.62644577026367,91 
70.86343383789062,60.63259506225586,91 
70.85987854003906,60.645233154296875,91 
59.59135437011719,48.38096237182617,91 
58.97116470336914,48.38726806640625,91 
57.75014114379883,48.36825180053711,91 
56.15367126464844,48.3719596862793,91 
54.664615631103516,48.368961334228516,91 
53.10716247558594,48.381587982177734,91 
49.979000091552734,48.36697006225586,91 
47.203094482421875,48.366920471191406,91 
43.25136184692383,48.388031005859375,91 
41.265350341796875,47.968666076660156,91 
40.48650360107422,47.5531120300293,91 
38.90985870361328,44.29587936401367,91 
38.8351936340332,44.17267990112305,91 
38.909828186035156,44.2959098815918,91 
38.909828186035156,44.2959098815918,91 
38.8538932800293,44.3475227355957,91 
38.866737365722656,44.327232360839844,91 
38.84359359741211,44.30058288574219,91 
38.81311798095703,44.28729248046875,91 
38.81311798095703,44.28729248046875,91 
38.81311798095703,44.28729248046875,91 
40.937923431396484,47.71154022216797,91 
40.937923431396484,47.71154022216797,91 
40.937923431396484,47.71154022216797,91 
40.937923431396484,47.71154022216797,91 
40.937923431396484,47.71154022216797,91 
40.937923431396484,47.71154022216797,91 
40.937923431396484,47.71154022216797,91 
40.937923431396484,47.71154022216797,91 
42.38243103027344,48.32766342163086,91 
43.18705368041992,48.32467269897461,91 
43.18705368041992,48.32467269897461,91 
43.18705368041992,48.32467269897461,91 
43.18705368041992,48.32467269897461,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282409667969,45.81667709350586,91 
39.22282791137695,45.8166389465332,77 
39.22282791137695,45.8166389465332,78 
39.22282791137695,45.8166389465332,80 
39.22282791137695,45.8166389465332,81 
39.22282791137695,45.8166389465332,83 
39.22282791137695,45.8166389465332,81 
39.22282791137695,45.8166389465332,79 
39.22282791137695,45.8166389465332,77 
39.22282791137695,45.8166389465332,78 
39.22282791137695,45.8166389465332,77 
39.22282791137695,45.8166389465332,77 
39.22282791137695,45.8166389465332,78 
39.22282791137695,45.8166389465332,77 
39.22282791137695,45.8166389465332,78 
39.22282791137695,45.8166389465332,77 
39.22282791137695,45.8166389465332,77 
39.22282791137695,45.8166389465332,78 
39.22282791137695,45.8166389465332,78 
39.22282791137695,45.8166389465332,76 
39.22282791137695,45.8166389465332,76 
39.22282791137695,45.8166389465332,78 
39.22282791137695,45.8166389465332,78 
39.22282791137695,45.8166389465332,78 
39.22282791137695,45.8166389465332,78 
39.22282791137695,45.8166389465332,75 
39.22283935546875,45.816558837890625,78 
39.59901428222656,46.65304183959961,83 
40.64254379272461,47.6391487121582,74 
41.51265335083008,48.10828399658203,84 
43.20091247558594,48.239315032958984,80 
44.59762191772461,48.22220993041992,80 
46.93426513671875,48.213592529296875,80 
47.520103454589844,48.228294372558594,80 
49.235137939453125,48.224002838134766,83 
51.19731903076172,48.2385368347168,83 
52.45035171508789,48.226287841796875,83 
53.86431884765625,48.221492767333984,83 
55.289546966552734,48.268699645996094,83 
58.25122833251953,49.17445373535156,83 
68.05683898925781,49.183250427246094,88 
68.20807647705078,49.186012268066406,88 
69.56243896484375,49.21062088012695,88 
70.35543823242188,50.0964241027832,88 
